linha,bairro,data,hora,passageiros
402,Saci,2024-01-30,20:00,20
405,Saci,2024-01-18,22:30,10
402,Ilhotas,2024-01-29,18:30,26
406,Saci,2024-01-09,08:00,50
406,Piçarra,2024-01-06,05:00,13
402,Marquês,2024-01-12,12:00,68
403,Saci,2024-01-30,09:30,47
402,Centro,2024-01-22,20:00,63
405,Mocambinho,2024-01-04,22:30,58
408,Saci,2024-01-16,12:00,12
403,Saci,2024-01-17,16:00,20
402,Saci,2024-01-11,09:00,67
405,Dirceu,2024-01-13,13:30,74
403,Ilhotas,2024-01-08,19:30,26
406,Centro,2024-01-02,21:00,57
402,Piçarra,2024-01-12,21:00,5
408,Piçarra,2024-01-07,15:30,62
406,Renascença,2024-01-21,22:30,68
401,Piçarra,2024-01-23,09:30,32
406,Piçarra,2024-01-31,14:00,29
405,Marquês,2024-01-14,09:30,47
408,Renascença,2024-01-12,20:30,41
404,Saci,2024-01-07,13:30,20
408,Saci,2024-01-16,13:00,49
403,Marquês,2024-01-28,08:00,21
407,Dirceu,2024-01-10,21:30,34
402,Saci,2024-01-10,12:30,11
404,Marquês,2024-01-30,15:00,77
401,Dirceu,2024-01-13,22:30,75
405,Piçarra,2024-01-22,17:30,80
405,Renascença,2024-01-27,09:00,52
404,Dirceu,2024-01-11,19:30,78
403,Ilhotas,2024-01-05,17:00,21
401,Mocambinho,2024-01-01,07:30,57
402,Dirceu,2024-01-12,09:30,46
401,Saci,2024-01-10,20:00,65
403,Saci,2024-01-07,10:00,34
402,Piçarra,2024-01-18,20:00,48
401,Marquês,2024-01-22,20:00,8
408,Piçarra,2024-01-02,11:00,47
404,Ilhotas,2024-01-29,08:00,48
405,Marquês,2024-01-13,14:00,33
403,Mocambinho,2024-01-12,15:30,23
401,Marquês,2024-01-29,06:00,44
402,Dirceu,2024-01-08,14:00,80
408,Marquês,2024-01-20,07:30,45
407,Centro,2024-01-22,21:00,16
407,Renascença,2024-01-14,14:30,35
403,Dirceu,2024-01-06,11:00,67
404,Saci,2024-01-21,16:00,55
405,Saci,2024-01-15,05:00,32
402,Centro,2024-01-07,19:30,70
406,Mocambinho,2024-01-18,14:30,54
407,Mocambinho,2024-01-11,18:30,14
408,Marquês,2024-01-06,08:00,66
401,Marquês,2024-01-17,09:30,55
406,Piçarra,2024-01-09,09:00,26
408,Saci,2024-01-17,22:00,54
404,Mocambinho,2024-01-17,08:30,61
402,Piçarra,2024-01-25,13:00,31
408,Saci,2024-01-01,11:00,37
403,Dirceu,2024-01-01,18:00,26
407,Saci,2024-01-17,11:30,59
401,Centro,2024-01-17,14:30,62
403,Mocambinho,2024-01-30,10:00,59
407,Dirceu,2024-01-30,06:30,18
407,Marquês,2024-01-09,09:00,6
403,Piçarra,2024-01-05,17:00,16
403,Saci,2024-01-30,08:30,74
404,Renascença,2024-01-23,11:00,40
401,Marquês,2024-01-14,19:00,25
403,Mocambinho,2024-01-16,11:00,75
405,Centro,2024-01-15,09:00,42
405,Piçarra,2024-01-26,09:30,26
406,Dirceu,2024-01-05,11:00,53
406,Centro,2024-01-07,11:30,52
407,Mocambinho,2024-01-09,12:30,56
406,Piçarra,2024-01-11,17:00,48
403,Mocambinho,2024-01-01,05:30,54
403,Centro,2024-01-26,15:00,73
402,Ilhotas,2024-01-11,05:00,44
405,Centro,2024-01-03,15:30,17
401,Mocambinho,2024-01-25,06:30,71
401,Dirceu,2024-01-02,20:30,75
407,Dirceu,2024-01-19,20:30,70
403,Mocambinho,2024-01-05,20:00,50
405,Marquês,2024-01-19,20:30,45
408,Piçarra,2024-01-03,15:30,29
408,Centro,2024-01-23,12:30,6
401,Saci,2024-01-05,22:30,61
402,Mocambinho,2024-01-21,22:00,36
403,Ilhotas,2024-01-21,15:00,75
407,Centro,2024-01-03,22:00,72
408,Centro,2024-01-29,06:30,17
408,Piçarra,2024-01-30,14:30,58
405,Dirceu,2024-01-24,20:00,16
401,Dirceu,2024-01-31,15:00,21
402,Centro,2024-01-21,12:30,64
406,Marquês,2024-01-11,18:00,5
407,Ilhotas,2024-01-11,20:00,55
404,Marquês,2024-01-01,06:00,73
402,Centro,2024-01-14,05:00,23
401,Ilhotas,2024-01-10,13:30,55
405,Piçarra,2024-01-21,06:30,50
404,Ilhotas,2024-01-18,17:30,26
407,Ilhotas,2024-01-10,17:30,30
406,Piçarra,2024-01-01,06:30,36
405,Saci,2024-01-04,08:30,61
405,Renascença,2024-01-27,05:30,11
405,Dirceu,2024-01-29,06:00,21
402,Renascença,2024-01-17,11:30,53
406,Saci,2024-01-11,22:30,78
408,Mocambinho,2024-01-31,19:30,74
402,Centro,2024-01-24,17:00,77
407,Ilhotas,2024-01-19,18:30,37
406,Dirceu,2024-01-04,06:00,18
406,Saci,2024-01-16,13:30,40
402,Piçarra,2024-01-20,12:00,23
404,Mocambinho,2024-01-20,17:00,44
401,Saci,2024-01-07,15:00,71
405,Piçarra,2024-01-24,17:30,65
401,Renascença,2024-01-19,06:00,23
402,Saci,2024-01-22,18:30,40
408,Mocambinho,2024-01-12,09:30,71
408,Marquês,2024-01-31,18:30,69
406,Ilhotas,2024-01-08,06:30,17
407,Piçarra,2024-01-29,09:00,54
402,Mocambinho,2024-01-26,06:30,38
405,Piçarra,2024-01-03,06:30,14
407,Mocambinho,2024-01-24,08:30,54
401,Mocambinho,2024-01-16,16:30,53
408,Mocambinho,2024-01-01,22:00,15
406,Marquês,2024-01-13,12:00,24
406,Marquês,2024-01-14,07:30,38
404,Mocambinho,2024-01-29,20:00,42
406,Mocambinho,2024-01-10,18:00,9
402,Centro,2024-01-13,05:30,62
404,Mocambinho,2024-01-10,11:30,75
401,Mocambinho,2024-01-07,20:30,40
402,Piçarra,2024-01-27,08:30,67
403,Piçarra,2024-01-19,21:00,66
407,Piçarra,2024-01-27,09:30,74
403,Piçarra,2024-01-04,14:30,28
404,Piçarra,2024-01-29,21:00,56
407,Centro,2024-01-25,09:00,43
404,Piçarra,2024-01-15,17:30,44
401,Centro,2024-01-02,09:00,65
404,Saci,2024-01-18,13:00,21
403,Saci,2024-01-10,13:00,72
401,Renascença,2024-01-20,09:00,51
407,Renascença,2024-01-02,18:30,78
407,Centro,2024-01-24,07:00,79
406,Renascença,2024-01-13,17:30,73
408,Renascença,2024-01-22,15:30,5
401,Piçarra,2024-01-06,20:30,51
407,Centro,2024-01-24,22:30,65
402,Piçarra,2024-01-24,06:30,58
406,Dirceu,2024-01-11,16:00,47
401,Ilhotas,2024-01-03,14:00,43
408,Marquês,2024-01-07,13:30,75
403,Saci,2024-01-24,05:30,43
405,Centro,2024-01-03,06:00,77
405,Marquês,2024-01-10,17:00,19
404,Mocambinho,2024-01-16,11:00,16
407,Centro,2024-01-22,08:00,79
404,Dirceu,2024-01-06,10:00,19
401,Piçarra,2024-01-04,18:30,11
404,Mocambinho,2024-01-21,09:30,52
407,Piçarra,2024-01-05,07:00,77
408,Marquês,2024-01-13,20:00,78
401,Saci,2024-01-16,08:00,54
402,Mocambinho,2024-01-20,16:00,18
405,Saci,2024-01-06,19:30,62
402,Centro,2024-01-28,06:30,24
407,Dirceu,2024-01-24,09:30,38
405,Mocambinho,2024-01-05,17:30,20
405,Renascença,2024-01-01,18:30,44
402,Mocambinho,2024-01-11,12:00,19
406,Mocambinho,2024-01-03,13:00,53
404,Dirceu,2024-01-24,13:30,48
401,Renascença,2024-01-25,17:30,46
407,Centro,2024-01-26,08:00,56
405,Piçarra,2024-01-30,08:00,12
405,Renascença,2024-01-20,18:00,67
402,Renascença,2024-01-20,06:00,11
401,Ilhotas,2024-01-05,09:30,15
402,Mocambinho,2024-01-13,08:30,5
401,Ilhotas,2024-01-22,11:30,26
407,Piçarra,2024-01-20,19:30,5
406,Marquês,2024-01-14,13:00,51
403,Saci,2024-01-20,19:30,19
405,Ilhotas,2024-01-16,19:30,5
404,Centro,2024-01-06,05:00,37
406,Marquês,2024-01-18,16:30,5
401,Renascença,2024-01-04,05:30,60
403,Ilhotas,2024-01-06,08:00,49
408,Marquês,2024-01-08,11:30,70
408,Mocambinho,2024-01-28,15:30,71
402,Centro,2024-01-25,09:00,62
402,Dirceu,2024-01-18,14:00,58
402,Saci,2024-01-18,13:30,44
408,Ilhotas,2024-01-05,19:00,39
405,Mocambinho,2024-01-27,16:00,14
403,Piçarra,2024-01-25,17:00,7
401,Renascença,2024-01-12,18:30,79
402,Renascença,2024-01-22,21:00,16
403,Dirceu,2024-01-11,19:00,8
405,Saci,2024-01-27,17:00,6
405,Marquês,2024-01-24,10:30,7
406,Mocambinho,2024-01-06,05:00,23
406,Renascença,2024-01-18,13:30,31
401,Dirceu,2024-01-08,16:30,70
408,Saci,2024-01-11,09:30,17
408,Centro,2024-01-16,08:00,51
403,Centro,2024-01-27,11:00,34
408,Marquês,2024-01-09,13:00,56
408,Marquês,2024-01-20,17:00,18
405,Ilhotas,2024-01-30,14:30,25
401,Piçarra,2024-01-07,20:00,44
403,Piçarra,2024-01-08,20:00,49
403,Centro,2024-01-11,18:00,80
404,Renascença,2024-01-05,21:00,35
402,Saci,2024-01-03,09:00,8
406,Dirceu,2024-01-18,10:00,24
407,Piçarra,2024-01-09,20:00,65
404,Ilhotas,2024-01-22,15:00,35
407,Centro,2024-01-19,21:00,17
405,Ilhotas,2024-01-13,22:30,48
404,Dirceu,2024-01-23,05:30,22
404,Saci,2024-01-22,16:00,72
402,Piçarra,2024-01-13,13:00,56
401,Saci,2024-01-19,22:30,24
407,Centro,2024-01-11,21:30,63
401,Piçarra,2024-01-15,21:00,18
401,Centro,2024-01-07,13:00,29
404,Marquês,2024-01-30,16:00,52
403,Marquês,2024-01-07,06:00,76
404,Marquês,2024-01-24,06:00,31
406,Dirceu,2024-01-08,07:00,65
405,Mocambinho,2024-01-20,16:30,32
404,Renascença,2024-01-02,10:30,17
408,Mocambinho,2024-01-06,08:00,77
405,Saci,2024-01-22,06:30,6
403,Ilhotas,2024-01-27,18:00,15
408,Ilhotas,2024-01-23,15:30,16
403,Ilhotas,2024-01-15,14:30,46
405,Saci,2024-01-24,12:00,68
406,Centro,2024-01-21,13:00,34
405,Centro,2024-01-03,16:00,29
402,Ilhotas,2024-01-17,15:00,22
408,Marquês,2024-01-04,19:30,61
402,Saci,2024-01-13,12:00,53
402,Marquês,2024-01-17,12:30,55
401,Ilhotas,2024-01-30,16:30,63
406,Renascença,2024-01-07,15:30,32
403,Centro,2024-01-08,16:30,11
404,Mocambinho,2024-01-03,17:00,58
402,Ilhotas,2024-01-29,15:00,49
403,Marquês,2024-01-01,11:30,27
403,Dirceu,2024-01-04,15:30,47
404,Renascença,2024-01-09,15:00,11
405,Piçarra,2024-01-28,10:30,72
402,Saci,2024-01-25,07:00,44
408,Ilhotas,2024-01-29,16:00,77
402,Piçarra,2024-01-01,21:00,18
403,Piçarra,2024-01-17,08:00,67
402,Dirceu,2024-01-03,18:30,27
407,Marquês,2024-01-03,18:00,9
402,Mocambinho,2024-01-22,15:30,15
404,Centro,2024-01-12,06:30,60
403,Piçarra,2024-01-25,05:00,29
405,Centro,2024-01-12,17:00,24
406,Centro,2024-01-13,13:00,51
404,Mocambinho,2024-01-30,20:00,66
402,Mocambinho,2024-01-04,13:30,64
402,Mocambinho,2024-01-02,15:00,77
401,Saci,2024-01-12,16:00,61
401,Centro,2024-01-21,09:00,7
408,Ilhotas,2024-01-23,19:00,40
406,Ilhotas,2024-01-30,09:30,53
406,Marquês,2024-01-02,12:00,44
404,Renascença,2024-01-31,20:30,66
401,Saci,2024-01-01,06:30,68
408,Piçarra,2024-01-09,07:30,59
408,Dirceu,2024-01-31,09:00,60
402,Marquês,2024-01-11,11:00,67
403,Renascença,2024-01-31,08:30,48
405,Saci,2024-01-12,15:00,24
406,Mocambinho,2024-01-24,20:30,66
407,Mocambinho,2024-01-03,22:00,22
405,Saci,2024-01-30,21:00,55
401,Dirceu,2024-01-13,09:00,72
405,Ilhotas,2024-01-20,08:00,68
402,Saci,2024-01-12,22:00,65
407,Saci,2024-01-24,16:30,25
405,Centro,2024-01-07,19:00,23
405,Dirceu,2024-01-25,06:00,46
404,Renascença,2024-01-30,21:30,31
408,Centro,2024-01-10,17:00,80
407,Centro,2024-01-07,17:00,25
408,Centro,2024-01-11,06:30,20
402,Marquês,2024-01-29,19:30,55
402,Marquês,2024-01-01,08:30,73
403,Ilhotas,2024-01-28,17:30,80
403,Saci,2024-01-29,15:30,11
405,Dirceu,2024-01-08,14:00,58
408,Piçarra,2024-01-20,09:00,29
404,Dirceu,2024-01-22,14:00,30
405,Centro,2024-01-08,05:30,51
406,Saci,2024-01-30,21:00,70
408,Dirceu,2024-01-02,15:30,70
404,Piçarra,2024-01-12,21:30,41
402,Marquês,2024-01-16,06:00,22
408,Renascença,2024-01-30,21:30,21
404,Piçarra,2024-01-05,12:00,29
404,Renascença,2024-01-06,21:00,20
401,Centro,2024-01-24,11:30,22
405,Dirceu,2024-01-05,13:30,31
403,Renascença,2024-01-11,15:30,46
404,Mocambinho,2024-01-31,09:00,55
402,Centro,2024-01-08,14:30,66
403,Mocambinho,2024-01-14,07:00,42
402,Ilhotas,2024-01-30,14:00,80
408,Centro,2024-01-16,13:00,65
406,Marquês,2024-01-02,20:30,41
408,Saci,2024-01-29,18:00,38
406,Dirceu,2024-01-20,11:30,30
406,Dirceu,2024-01-13,09:30,23
405,Centro,2024-01-31,11:30,49
404,Piçarra,2024-01-19,21:00,70
408,Renascença,2024-01-13,16:00,40
407,Marquês,2024-01-25,11:30,68
401,Mocambinho,2024-01-21,16:00,51
406,Renascença,2024-01-01,12:00,60
405,Ilhotas,2024-01-23,09:00,9
402,Centro,2024-01-11,07:30,19
402,Ilhotas,2024-01-21,13:30,73
405,Mocambinho,2024-01-27,17:30,62
403,Mocambinho,2024-01-21,22:30,74
406,Dirceu,2024-01-30,09:00,65
408,Centro,2024-01-20,10:30,51
406,Dirceu,2024-01-14,05:00,6
403,Ilhotas,2024-01-25,09:30,52
402,Mocambinho,2024-01-25,06:00,43
403,Centro,2024-01-30,06:00,60
401,Saci,2024-01-21,10:00,14
405,Centro,2024-01-04,19:30,63
404,Marquês,2024-01-11,22:00,71
403,Mocambinho,2024-01-29,08:00,8
406,Centro,2024-01-12,15:30,49
408,Ilhotas,2024-01-10,20:30,79
401,Marquês,2024-01-02,10:30,76
406,Dirceu,2024-01-31,16:30,54
401,Ilhotas,2024-01-27,19:00,63
401,Dirceu,2024-01-11,19:30,53
406,Dirceu,2024-01-15,21:00,73
408,Dirceu,2024-01-08,05:30,27
408,Piçarra,2024-01-25,10:30,43
405,Saci,2024-01-24,17:30,52
403,Centro,2024-01-10,22:30,70
407,Piçarra,2024-01-10,22:00,14
403,Mocambinho,2024-01-25,08:00,31
406,Renascença,2024-01-28,14:30,54
403,Saci,2024-01-02,13:30,23
402,Ilhotas,2024-01-19,21:00,24
405,Piçarra,2024-01-04,14:30,52
403,Mocambinho,2024-01-08,06:30,69
408,Piçarra,2024-01-27,10:30,40
403,Piçarra,2024-01-01,11:00,67
408,Mocambinho,2024-01-12,07:00,80
407,Saci,2024-01-15,16:00,21
404,Marquês,2024-01-25,19:00,34
406,Saci,2024-01-16,13:00,70
407,Saci,2024-01-25,18:30,31
406,Mocambinho,2024-01-24,16:30,15
405,Renascença,2024-01-05,20:30,52
408,Mocambinho,2024-01-17,20:30,69
406,Dirceu,2024-01-22,09:00,18
408,Piçarra,2024-01-19,13:00,16
403,Mocambinho,2024-01-03,16:00,30
404,Marquês,2024-01-07,17:30,8
403,Piçarra,2024-01-10,06:30,23
407,Piçarra,2024-01-24,08:00,22
402,Centro,2024-01-16,12:00,80
401,Dirceu,2024-01-28,05:00,79
401,Ilhotas,2024-01-20,20:30,12
401,Saci,2024-01-10,06:30,61
401,Marquês,2024-01-31,19:00,78
401,Centro,2024-01-21,22:30,5
401,Saci,2024-01-12,16:30,69
407,Marquês,2024-01-31,07:30,55
406,Piçarra,2024-01-28,19:30,58
402,Ilhotas,2024-01-08,18:00,38
401,Saci,2024-01-30,17:00,65
404,Centro,2024-01-16,18:30,51
406,Ilhotas,2024-01-17,22:00,57
402,Mocambinho,2024-01-30,13:00,32
406,Dirceu,2024-01-06,11:00,12
404,Renascença,2024-01-21,20:00,55
404,Saci,2024-01-06,09:00,63
401,Centro,2024-01-11,05:30,45
404,Dirceu,2024-01-10,21:30,23
406,Dirceu,2024-01-13,11:30,47
406,Marquês,2024-01-22,17:30,49
405,Dirceu,2024-01-04,17:30,43
407,Renascença,2024-01-06,11:30,65
404,Mocambinho,2024-01-17,08:30,52
406,Piçarra,2024-01-28,09:30,72
403,Renascença,2024-01-06,19:30,23
407,Centro,2024-01-29,08:30,77
405,Centro,2024-01-22,22:30,52
406,Marquês,2024-01-23,06:30,34
401,Dirceu,2024-01-27,22:30,6
403,Dirceu,2024-01-29,11:00,73
404,Saci,2024-01-28,18:00,56
404,Dirceu,2024-01-06,10:30,67
405,Ilhotas,2024-01-18,17:30,71
401,Centro,2024-01-14,09:00,44
404,Dirceu,2024-01-02,17:00,77
402,Saci,2024-01-20,05:00,34
403,Centro,2024-01-09,15:30,14
408,Marquês,2024-01-08,13:30,17
405,Mocambinho,2024-01-03,21:00,23
403,Renascença,2024-01-08,09:30,6
401,Saci,2024-01-30,14:30,14
408,Ilhotas,2024-01-20,10:00,28
406,Piçarra,2024-01-19,08:00,14
404,Piçarra,2024-01-03,09:30,78
408,Dirceu,2024-01-09,21:30,9
408,Saci,2024-01-23,06:00,6
401,Renascença,2024-01-24,19:30,38
401,Ilhotas,2024-01-08,11:30,10
403,Ilhotas,2024-01-23,11:00,61
401,Piçarra,2024-01-24,05:00,67
408,Ilhotas,2024-01-11,05:00,34
402,Dirceu,2024-01-24,14:00,76
407,Centro,2024-01-27,05:00,58
404,Marquês,2024-01-15,17:00,9
401,Marquês,2024-01-25,17:30,43
403,Ilhotas,2024-01-02,18:30,59
405,Renascença,2024-01-11,07:00,68
401,Renascença,2024-01-07,22:30,24
401,Saci,2024-01-08,14:00,59
401,Marquês,2024-01-08,18:30,42
403,Marquês,2024-01-30,16:00,40
403,Renascença,2024-01-20,07:00,15
404,Renascença,2024-01-23,16:30,15
408,Dirceu,2024-01-18,08:00,25
402,Dirceu,2024-01-20,22:30,37
401,Saci,2024-01-01,06:30,15
404,Ilhotas,2024-01-29,22:30,64
401,Marquês,2024-01-04,21:00,54
401,Centro,2024-01-11,22:30,42
405,Renascença,2024-01-29,17:00,38
403,Centro,2024-01-18,05:00,21
408,Mocambinho,2024-01-25,06:30,17
401,Centro,2024-01-30,06:00,12
405,Saci,2024-01-02,15:00,41
402,Mocambinho,2024-01-11,21:30,57
405,Saci,2024-01-14,12:00,58
405,Mocambinho,2024-01-28,16:30,23
405,Saci,2024-01-08,13:30,33
404,Mocambinho,2024-01-16,22:00,10
404,Mocambinho,2024-01-18,11:00,75
401,Dirceu,2024-01-16,22:00,6
408,Marquês,2024-01-07,06:30,60
404,Marquês,2024-01-27,15:30,71
404,Dirceu,2024-01-06,14:30,73
406,Dirceu,2024-01-14,16:00,78
403,Centro,2024-01-17,05:30,35
404,Marquês,2024-01-12,11:30,55
404,Mocambinho,2024-01-12,09:00,7
406,Renascença,2024-01-11,07:30,42
407,Dirceu,2024-01-16,07:30,10
403,Centro,2024-01-10,21:30,11
406,Renascença,2024-01-10,18:30,66
406,Renascença,2024-01-12,06:00,40
405,Saci,2024-01-03,11:30,77
407,Renascença,2024-01-31,11:30,79
401,Renascença,2024-01-13,09:00,45
408,Mocambinho,2024-01-01,18:30,6
403,Dirceu,2024-01-09,08:00,62
408,Centro,2024-01-14,20:00,47
408,Centro,2024-01-29,10:00,15
402,Saci,2024-01-24,06:00,11
406,Marquês,2024-01-17,19:30,29
401,Dirceu,2024-01-21,05:30,42
406,Mocambinho,2024-01-01,14:30,39
402,Saci,2024-01-07,12:30,19
403,Marquês,2024-01-02,15:30,75
406,Centro,2024-01-26,06:00,78
405,Dirceu,2024-01-28,18:30,69
408,Mocambinho,2024-01-11,10:00,65
403,Ilhotas,2024-01-16,12:30,34
401,Saci,2024-01-01,19:30,29
401,Centro,2024-01-07,08:00,29
408,Mocambinho,2024-01-18,21:30,43
407,Marquês,2024-01-28,11:00,46
407,Saci,2024-01-05,08:30,41
407,Saci,2024-01-02,14:30,5
406,Centro,2024-01-20,20:30,44
407,Ilhotas,2024-01-29,18:00,41
404,Renascença,2024-01-02,07:00,67
404,Renascença,2024-01-29,12:00,26
401,Ilhotas,2024-01-16,10:00,38
406,Centro,2024-01-07,21:30,45
403,Saci,2024-01-22,07:00,70
404,Piçarra,2024-01-04,14:30,41
403,Centro,2024-01-12,18:00,74
401,Renascença,2024-01-11,07:30,55
402,Marquês,2024-01-11,10:30,51
407,Piçarra,2024-01-20,20:30,53
405,Saci,2024-01-25,15:00,20
402,Ilhotas,2024-01-10,10:30,51
404,Renascença,2024-01-29,18:30,39
401,Piçarra,2024-01-27,11:00,67
401,Centro,2024-01-02,19:30,15
404,Mocambinho,2024-01-06,08:00,56
401,Piçarra,2024-01-01,21:30,52
404,Renascença,2024-01-16,13:30,47
402,Centro,2024-01-12,13:00,22
401,Centro,2024-01-30,21:30,71
403,Saci,2024-01-15,20:00,10
407,Renascença,2024-01-04,21:30,56
402,Dirceu,2024-01-04,20:30,19
406,Centro,2024-01-14,18:30,11
406,Ilhotas,2024-01-27,07:30,60
408,Marquês,2024-01-22,10:30,59
407,Dirceu,2024-01-12,22:30,65
402,Mocambinho,2024-01-20,19:30,43
402,Saci,2024-01-24,21:30,60
407,Saci,2024-01-07,20:30,34
405,Centro,2024-01-06,10:00,51
408,Piçarra,2024-01-23,10:30,72
402,Centro,2024-01-31,05:30,70
408,Dirceu,2024-01-26,16:30,18
405,Ilhotas,2024-01-20,06:00,32
405,Renascença,2024-01-15,07:00,39
404,Dirceu,2024-01-04,18:00,46
408,Piçarra,2024-01-22,08:00,7
406,Saci,2024-01-13,12:30,64
405,Saci,2024-01-10,07:30,55
408,Saci,2024-01-08,14:00,5
407,Piçarra,2024-01-26,17:00,8
405,Centro,2024-01-06,13:30,57
406,Piçarra,2024-01-27,05:30,42
408,Saci,2024-01-21,14:30,80
405,Marquês,2024-01-16,10:00,30
402,Ilhotas,2024-01-30,15:00,21
407,Marquês,2024-01-27,07:00,25
406,Ilhotas,2024-01-06,22:30,79
402,Mocambinho,2024-01-10,10:30,48
405,Piçarra,2024-01-14,12:00,42
403,Saci,2024-01-07,08:30,16
405,Mocambinho,2024-01-17,07:00,47
406,Saci,2024-01-30,21:30,39
404,Dirceu,2024-01-04,10:30,37
404,Marquês,2024-01-21,09:30,70
406,Ilhotas,2024-01-17,06:00,70
406,Saci,2024-01-11,14:00,59
408,Centro,2024-01-06,18:30,59
403,Marquês,2024-01-05,17:00,52
407,Marquês,2024-01-03,07:30,40
402,Ilhotas,2024-01-18,14:00,59
402,Marquês,2024-01-19,18:30,55
402,Marquês,2024-01-13,18:30,10
407,Ilhotas,2024-01-10,08:00,25
405,Centro,2024-01-28,16:30,72
404,Renascença,2024-01-15,08:30,64
403,Mocambinho,2024-01-09,12:00,15
406,Saci,2024-01-08,16:00,29
405,Dirceu,2024-01-30,15:00,59
404,Centro,2024-01-16,13:00,25
406,Dirceu,2024-01-08,08:30,60
408,Saci,2024-01-26,21:00,33
402,Centro,2024-01-27,14:30,73
404,Mocambinho,2024-01-28,15:30,72
403,Dirceu,2024-01-16,09:30,76
408,Renascença,2024-01-02,20:00,45
402,Ilhotas,2024-01-15,08:00,26
402,Marquês,2024-01-02,10:00,42
406,Saci,2024-01-31,12:00,54
405,Piçarra,2024-01-08,19:30,20
402,Saci,2024-01-14,22:30,27
408,Dirceu,2024-01-29,09:00,10
405,Centro,2024-01-24,16:00,73
407,Centro,2024-01-26,16:30,53
405,Piçarra,2024-01-25,20:00,59
401,Piçarra,2024-01-24,15:30,66
406,Ilhotas,2024-01-30,17:30,47
406,Marquês,2024-01-02,19:30,64
406,Piçarra,2024-01-11,11:00,17
406,Dirceu,2024-01-09,15:30,72
405,Dirceu,2024-01-27,09:00,5
406,Dirceu,2024-01-11,09:00,29
405,Mocambinho,2024-01-29,14:30,48
406,Centro,2024-01-14,05:00,6
403,Ilhotas,2024-01-15,20:30,16
402,Piçarra,2024-01-02,15:30,5
405,Piçarra,2024-01-07,16:00,39
407,Saci,2024-01-14,19:00,12
408,Ilhotas,2024-01-17,08:00,24
408,Renascença,2024-01-13,22:30,70
402,Renascença,2024-01-03,17:30,12
401,Marquês,2024-01-24,11:00,76
408,Piçarra,2024-01-23,05:00,74
401,Renascença,2024-01-18,13:30,75
401,Mocambinho,2024-01-28,19:00,20
406,Dirceu,2024-01-26,08:00,25
408,Dirceu,2024-01-10,06:30,64
401,Centro,2024-01-11,15:00,23
405,Dirceu,2024-01-21,10:30,62
404,Ilhotas,2024-01-30,21:00,44
404,Centro,2024-01-20,21:00,34
401,Centro,2024-01-10,06:00,6
407,Mocambinho,2024-01-19,05:30,10
408,Mocambinho,2024-01-28,17:00,27
401,Ilhotas,2024-01-08,19:30,7
404,Piçarra,2024-01-18,19:00,80
407,Mocambinho,2024-01-11,07:30,57
408,Marquês,2024-01-09,11:30,10
406,Ilhotas,2024-01-14,13:00,67
408,Marquês,2024-01-27,22:00,39
407,Piçarra,2024-01-31,18:30,40
403,Ilhotas,2024-01-29,12:00,9
408,Piçarra,2024-01-03,12:00,76
406,Ilhotas,2024-01-29,10:30,58
401,Mocambinho,2024-01-14,11:00,16
407,Saci,2024-01-13,13:00,34
408,Renascença,2024-01-24,11:00,67
401,Ilhotas,2024-01-02,20:30,11
408,Dirceu,2024-01-07,11:30,36
404,Ilhotas,2024-01-12,06:30,80
404,Mocambinho,2024-01-15,07:30,67
407,Centro,2024-01-06,21:00,75
402,Piçarra,2024-01-24,18:00,70
405,Piçarra,2024-01-09,10:30,45
402,Mocambinho,2024-01-28,22:00,28
402,Dirceu,2024-01-30,21:30,34
403,Dirceu,2024-01-06,08:00,54
407,Dirceu,2024-01-26,13:00,14
408,Centro,2024-01-09,20:00,55
406,Piçarra,2024-01-13,07:00,77
406,Saci,2024-01-29,05:30,62
408,Renascença,2024-01-20,10:00,7
403,Dirceu,2024-01-04,13:30,59
405,Centro,2024-01-25,08:30,55
408,Mocambinho,2024-01-14,21:00,40
407,Ilhotas,2024-01-05,06:00,74
401,Saci,2024-01-18,18:30,9
401,Marquês,2024-01-15,06:00,78
401,Dirceu,2024-01-22,13:30,32
403,Saci,2024-01-25,05:00,39
404,Piçarra,2024-01-14,21:30,15
406,Piçarra,2024-01-17,16:00,36
406,Marquês,2024-01-14,12:30,58
401,Marquês,2024-01-21,08:00,68
407,Centro,2024-01-31,09:00,25
401,Renascença,2024-01-16,17:00,65
401,Saci,2024-01-23,21:30,55
404,Renascença,2024-01-06,12:00,70
404,Piçarra,2024-01-09,21:30,36
405,Mocambinho,2024-01-18,05:30,9
405,Renascença,2024-01-09,22:30,18
401,Dirceu,2024-01-21,12:00,65
405,Renascença,2024-01-21,06:00,10
403,Marquês,2024-01-07,06:30,6
406,Marquês,2024-01-11,14:00,58
401,Marquês,2024-01-08,21:00,8
407,Ilhotas,2024-01-15,15:30,72
402,Piçarra,2024-01-08,09:30,69
404,Ilhotas,2024-01-20,10:00,28
403,Dirceu,2024-01-26,05:00,6
401,Piçarra,2024-01-04,21:00,80
408,Piçarra,2024-01-11,22:30,7
408,Dirceu,2024-01-18,20:30,5
407,Mocambinho,2024-01-04,18:00,28
404,Piçarra,2024-01-30,15:30,27
403,Marquês,2024-01-11,21:00,68
405,Mocambinho,2024-01-09,15:00,8
407,Saci,2024-01-28,13:00,13
404,Mocambinho,2024-01-28,19:30,14
405,Marquês,2024-01-07,11:30,66
